codigo_ibge,tipo,nome_ente,uf,regiao,status,status_grupo
3134400,municipio,Iturama,MG,Sudeste,em_analise,em_processo
3134509,municipio,Itutinga,MG,Sudeste,nao_iniciado,nao_iniciado
3134608,municipio,Jaboticatubas,MG,Sudeste,nao_iniciado,nao_iniciado
3134707,municipio,Jacinto,MG,Sudeste,em_analise,em_processo
3134806,municipio,Jacuí,MG,Sudeste,nao_iniciado,nao_iniciado
3134905,municipio,Jacutinga,MG,Sudeste,nao_iniciado,nao_iniciado
3135001,municipio,Jaguaraçu,MG,Sudeste,nao_iniciado,nao_iniciado
3135050,municipio,Jaíba,MG,Sudeste,em_analise,em_processo
3135076,municipio,Jampruca,MG,Sudeste,nao_iniciado,nao_iniciado
3135100,municipio,Janaúba,MG,Sudeste,em_analise,em_processo
3135209,municipio,Januária,MG,Sudeste,em_analise,em_processo
3135308,municipio,Japaraíba,MG,Sudeste,nao_iniciado,nao_iniciado
3135357,municipio,Japonvar,MG,Sudeste,em_cadastramento,em_processo
3135407,municipio,Jeceaba,MG,Sudeste,nao_iniciado,nao_iniciado
3135456,municipio,Jenipapo de Minas,MG,Sudeste,nao_iniciado,nao_iniciado
3135506,municipio,Jequeri,MG,Sudeste,nao_iniciado,nao_iniciado
3135605,municipio,Jequitaí,MG,Sudeste,nao_iniciado,nao_iniciado
3135704,municipio,Jequitibá,MG,Sudeste,nao_iniciado,nao_iniciado
3135803,municipio,Jequitinhonha,MG,Sudeste,em_cadastramento,em_processo
3135902,municipio,Jesuânia,MG,Sudeste,nao_iniciado,nao_iniciado
3136009,municipio,Joaíma,MG,Sudeste,em_analise,em_processo
3136108,municipio,Joanésia,MG,Sudeste,nao_iniciado,nao_iniciado
3136207,municipio,João Monlevade,MG,Sudeste,nao_iniciado,nao_iniciado
3136306,municipio,João Pinheiro,MG,Sudeste,em_analise,em_processo
3136405,municipio,Joaquim Felício,MG,Sudeste,nao_iniciado,nao_iniciado
3136504,municipio,Jordânia,MG,Sudeste,em_cadastramento,em_processo
3136520,municipio,José Gonçalves de Minas,MG,Sudeste,nao_iniciado,nao_iniciado
3136579,municipio,Josenópolis,MG,Sudeste,em_cadastramento,em_processo
3136553,municipio,José Raydan,MG,Sudeste,em_cadastramento,em_processo
3136652,municipio,Juatuba,MG,Sudeste,em_analise,em_processo
3136702,municipio,Juiz de Fora,MG,Sudeste,em_analise,em_processo
3136801,municipio,Juramento,MG,Sudeste,nao_iniciado,nao_iniciado
3136900,municipio,Juruaia,MG,Sudeste,em_analise,em_processo
3136959,municipio,Juvenília,MG,Sudeste,nao_iniciado,nao_iniciado
3137007,municipio,Ladainha,MG,Sudeste,nao_iniciado,nao_iniciado
3137106,municipio,Lagamar,MG,Sudeste,nao_iniciado,nao_iniciado
3137205,municipio,Lagoa da Prata,MG,Sudeste,nao_iniciado,nao_iniciado
3137304,municipio,Lagoa dos Patos,MG,Sudeste,nao_iniciado,nao_iniciado
3137403,municipio,Lagoa Dourada,MG,Sudeste,nao_iniciado,nao_iniciado
3137502,municipio,Lagoa Formosa,MG,Sudeste,nao_iniciado,nao_iniciado
3137536,municipio,Lagoa Grande,MG,Sudeste,em_analise,em_processo
3137601,municipio,Lagoa Santa,MG,Sudeste,nao_iniciado,nao_iniciado
3137700,municipio,Lajinha,MG,Sudeste,em_analise,em_processo
3137809,municipio,Lambari,MG,Sudeste,em_analise,em_processo
3137908,municipio,Lamim,MG,Sudeste,nao_iniciado,nao_iniciado
3138005,municipio,Laranjal,MG,Sudeste,nao_iniciado,nao_iniciado
3138104,municipio,Lassance,MG,Sudeste,nao_iniciado,nao_iniciado
3138203,municipio,Lavras,MG,Sudeste,nao_iniciado,nao_iniciado
3138302,municipio,Leandro Ferreira,MG,Sudeste,nao_iniciado,nao_iniciado
3138351,municipio,Leme do Prado,MG,Sudeste,nao_iniciado,nao_iniciado
3138401,municipio,Leopoldina,MG,Sudeste,nao_iniciado,nao_iniciado
